"business_id","phone_number","name","full_address","latitude","longitude","review_count","rating","timezone","website","place_id","place_link","types","price_level","Wednesday","Thursday","Friday","Saturday","Sunday","Monday","Tuesday","city","verified","photos","state","description"
"0x8e44299f26d53c61:0xbefea628d6adc98d","","Otienrte Chino","Otienrte Chino, Cra. 80 #37- 44, Laureles - Estadio, Medelln, Laureles, Medelln, Antioquia, Colombia","6.245173299999999","-75.6002123","1","4","America/Bogota","","ChIJYTzVJp8pRI4Rjcmt1iim_r4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e44299f26d53c61:0xbefea628d6adc98d","Chinese restaurant","","11AM9:30PM","11AM9:30PM","11AM9:30PM","11AM9:30PM","11AM9:30PM","11AM9:30PM","11AM9:30PM","Medellin, Antioquia, Colombia","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Btchk59fx_OQ7nbeVGukqg&cb_client=search.gws-prod.gps&w=203&h=100&yaw=274.6743&pitch=0&thumbfov=100","Open  Closes 9:30PM",""
"0x8e442937b9306447:0x49faa12e6d1f6492","","Yacky Chan","Yacky Chan, Cra. 35 #8A-73, El Poblado, Medelln, El Poblado, Medelln, Antioquia, Colombia","6.2081462","-75.5659113","3975","4.6","America/Bogota","http://www.instagram.com/yackychan.mde","ChIJR2QwuTcpRI4RkmQfbS6h-kk","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442937b9306447:0x49faa12e6d1f6492","Japanese restaurant, Asian restaurant","$$$","4PM12AM","4PM2AM","12PM2AM","12PM2AM","12PM12AM","4PM12AM","4PM12AM","Medellin, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipNxbikZGK0GNlccolgwTLF7ziJf48J0kbxGbs8a=w203-h152-k-no","Open  Closes 12AM",""
"0x8e4429a820640011:0x2f07145179737655","+573216947978","Panda Express","Panda Express, Cl 44 #65-100, Laureles - Estadio, Medelln, Laureles, Medelln, Antioquia, Colombia","6.2490362","-75.5841056","29","3.8","America/Bogota","","ChIJEQBkIKgpRI4RVXZzeVEUBy8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4429a820640011:0x2f07145179737655","Chinese restaurant","","11:30AM7:30PM","11:30AM7:30PM","11:30AM7:30PM","11:30AM7:30PM","11:30AM6:30PM","11:30AM7:30PM","11:30AM7:30PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipMM1v0yx58pEz8iG3aBb-gvzl2kBKxvxwN9_5tn=w203-h106-k-no","Closes soon  6:30PM  Opens 11:30AM Mon","Simple Chinese fast-food chain Fast-food chain for Chinese standards, including some health-conscious options. t"
"0x8e4429b3a0ad0845:0x7f74b1739705047e","+573053612688","Fu Wan Long Comida China","Fu Wan Long Comida China, Cra. 32 #50-01, Caicedo, Medelln, Buenos Aires, Medelln, Antioquia, Colombia","6.2425101","-75.5539296","7","5","America/Bogota","","ChIJRQitoLMpRI4RfgQFl3OxdH8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4429b3a0ad0845:0x7f74b1739705047e","Chinese restaurant","","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipOLZD5vgSSpCXL8purh-ZzAa58OW_D2gZgddhoy=w203-h270-k-no","Open  Closes 9PM",""
"0x8e4428565543205f:0x8ffaaeb67c4cfb84","+573127569156","Restaurante Oriental Express","Restaurante Oriental Express, Cra. 45 #47-32, La Candelaria, Medelln, La Candelaria, Medelln, Antioquia, Colombia","6.245653099999999","-75.565653","120","4.2","America/Bogota","https://www.facebook.com/restaurante-oriental-express-comida-china-113979666970355/","ChIJXyBDVVYoRI4RhPtMfLau-o8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4428565543205f:0x8ffaaeb67c4cfb84","Restaurant","","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipMxEEJxBODm_msWMRa6vd5GwXdi2Veo2794_NvW=w203-h270-k-no","Open  Closes 9PM",""
"0x8e4429431254ab0b:0xbc422630ff3a393e","+573107996003","Restaurante Chino Dorado, El salvador","Restaurante Chino Dorado, El salvador, Cra 36 A #40-45, El Salvador, Medelln, Buenos Aires, Medelln, Antioquia, Colombia","6.2381288999999995","-75.56140239999999","6","5","America/Bogota","https://uqr.to/Restaurante-chino.dorado","ChIJC6tUEkMpRI4RPjk6_zAmQrw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4429431254ab0b:0xbc422630ff3a393e","Chinese restaurant, Chinese takeaway, Delivery Restaurant, Restaurant","","11AM8:30PM","11AM8:30PM","11AM8:30PM","11AM8:30PM","11AM8:30PM","11AM8:30PM","11AM8:30PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipM0xvoV6NHTQWuJGKVw9a1K7rll38XPnQe7VgVw=w203-h152-k-no","Open  Closes 8:30PM",""
"0x8e44293b70373ef1:0x37ae270eefcb2b9e","+573009122979","Restaurante Chino Medelln| Arroz Chino| Tian Comida China","Restaurante Chino Medelln| Arroz Chino| Tian Comida China, Cl. 47 # 80 -18, La Floresta, Medelln, La Amrica, Medelln, Antioquia, Colombia","6.257348299999999","-75.5983558","195","4.8","America/Bogota","https://www.instagram.com/tiancomidachina/","ChIJ8T43cDspRI4RnivL7w4nrjc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e44293b70373ef1:0x37ae270eefcb2b9e","Chinese restaurant, Delivery Chinese restaurant","","10AM9PM","10AM9PM","10AM9PM","10AM9PM","9:30AM9PM","10AM9PM","10AM9PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipOHo3o7iDpYveVH0VOz0OH7OMB50GTJpuiVllbz=w203-h114-k-no","Open  Closes 9PM",""
"0x8e44291256de21f3:0x885c9493a4b88b7e","+576045018542","Restaurante Emperador Chino","Restaurante Emperador Chino, Av. Ayacucho #38-12, La Candelaria, Medelln, La Candelaria, Medelln, Antioquia, Colombia","6.2442948","-75.5593286","9","3.6","America/Bogota","","ChIJ8yHeVhIpRI4Rfou4pJOUXIg","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e44291256de21f3:0x885c9493a4b88b7e","Chinese restaurant","","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","Medellin, Antioquia, Colombia","true","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=kAozO5uwGCR6v0VwHuINLA&cb_client=search.gws-prod.gps&w=203&h=100&yaw=28.578768&pitch=0&thumbfov=100","Open  Closes 9PM",""
"0x8e46816d00135041:0xf83c9eeeab7727cf","","Restaurante Brillantez chino","Restaurante Brillantez chino, Cl. 36 #51-59, San Isidiro, Itagi, Antioquia, Colombia","6.1679914","-75.621432","2","5","America/Bogota","","ChIJQVATAG2BRo4Rzyd3q-6ePPg","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e46816d00135041:0xf83c9eeeab7727cf","Restaurant","","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","Itag, Antioquia, Colombia","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=qZYG3xM2flVy8I2Cwn7tXA&cb_client=search.gws-prod.gps&w=203&h=100&yaw=264.75848&pitch=0&thumbfov=100","Open  Closes 10PM",""
"0x8e4683688c11002b:0x7c8b37c96ae07110","","Restaurante La Esquina de San Mateo","Restaurante La Esquina de San Mateo, Tv. 34D Sur #32A-22, Zona 9, Envigado, Antioquia, Colombia","6.1714994999999995","-75.581695","1","5","America/Bogota","","ChIJKwARjGiDRo4REHHgask3i3w","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4683688c11002b:0x7c8b37c96ae07110","Restaurant","","","","","","","","","Envigado, Antioquia, Colombia","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IBXvSjUEJtjgHKITGmQGVw&cb_client=search.gws-prod.gps&w=203&h=100&yaw=24.541227&pitch=0&thumbfov=100","",""
"0x8e44285d06f23f1f:0x483c14b157053728","+576042145736","Chinese Food Fu Yuan","Chinese Food Fu Yuan, Cl. 48 #30-21, Caicedo, Medelln, Buenos Aires, Medelln, Antioquia, Colombia","6.2401108999999995","-75.5535689","59","3.9","America/Bogota","","ChIJHz_yBl0oRI4RKDcFV7EUPEg","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e44285d06f23f1f:0x483c14b157053728","Restaurant","","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","Medellin, Antioquia, Colombia","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=6CHGisBcxKt4BxE6AX6WoQ&cb_client=search.gws-prod.gps&w=203&h=100&yaw=209.79315&pitch=0&thumbfov=100","Open  Closes 10PM",""
"0x8e4428537d55b729:0x92c42e818c7cd400","","Restaurante El Gran Tian Cheng","Restaurante El Gran Tian Cheng, Cra. 52 #42 -30, La Candelaria, Medelln, La Candelaria, Medelln, Antioquia, Colombia","6.2434313","-75.57185199999999","800","4.4","America/Bogota","","ChIJKbdVfVMoRI4RANR8jIEuxJI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4428537d55b729:0x92c42e818c7cd400","Restaurant","$","10AM9PM","10AM9PM","10AM9PM","10AM9PM","10AM9PM","10AM9PM","10AM9PM","Medellin, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipNMEUR3I9VOUPLeRYY35E-aXv9NsCLav22sMZyo=w203-h152-k-no","Open  Closes 9PM",""
"0x8e442966c2f66043:0xc97de2654cd84049","","Restaurante Chino Heng Xing","Restaurante Chino Heng Xing, C. 50 #52-60, La Candelaria, Medelln, La Candelaria, Medelln, Antioquia, Colombia","6.2505605","-75.5700554","78","4.3","America/Bogota","","ChIJQ2D2wmYpRI4RSUDYTGXifck","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442966c2f66043:0xc97de2654cd84049","Restaurant","","10AM9PM","10AM9PM","10AM9PM","10AM9PM","10AM9PM","10AM9PM","10AM9PM","Medellin, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipNFWI52UMjpLR6yGByea3dktz1oB7j5nV1G5TC9=w203-h152-k-no","Open  Closes 9PM",""
"0x8e442984c8c96401:0xb48d4384038a4858","+573053352769","Dragn Chino","Dragn Chino, Cl. 43 #50, La Candelaria, Medelln, La Candelaria, Medelln, Antioquia, Colombia","6.2469009","-75.5724058","1","5","America/Bogota","","ChIJAWTJyIQpRI4RWEiKA4RDjbQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442984c8c96401:0xb48d4384038a4858","Chinese restaurant","","","","","","","","","Medellin, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipPUVaw4E_hexK3HZh-aW7CGLBywMVZfXyhoFh9t=w203-h114-k-no","",""
"0x8e4429df23dda1f7:0x6697c7d3897e8571","+573005328008","Medelln","Medelln, Crr39 #86a67, jardn, Medelln, Antioquia, Colombia","6.2477279","-75.60884999999999","","","America/Bogota","","ChIJ96HdI98pRI4RcYV-idPHl2Y","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4429df23dda1f7:0x6697c7d3897e8571","Chinese restaurant","","","","","","","","","Medellin, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipOjp2YlJGNxIwFg7Y_3FSEcgl0YJb3LrH6AMHH0=w203-h152-k-no","",""
"0x8e44285865e8892b:0x4a0450b0cfc8c392","+573238089046","Restaurante Gran Furama","Restaurante Gran Furama, Cl. 51 #40-67, La Candelaria, Medelln, La Candelaria, Medelln, Antioquia, Colombia","6.2473507999999995","-75.5605286","293","4.2","America/Bogota","","ChIJK4noZVgoRI4RksPIz7BQBEo","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e44285865e8892b:0x4a0450b0cfc8c392","Chinese restaurant","$","11AM9:30PM","11AM9:30PM","11AM9:30PM","11AM9:30PM","11AM9:30PM","11AM9:30PM","11AM9:30PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipPvipiqcV4FH6ghG-M7Q_HTtgRnKYW8Y-ZCNJpv=w203-h152-k-no","Open  Closes 9:30PM",""
"0x8e442952b68b5cf7:0xcc2a6a9bfc692b44","+573203015667","","Colombia, Antioquia, Medelln, Laureles, Conquistadore, Cra. 66AA, ","6.2402042","-75.587969","2","5","America/Bogota","","ChIJ91yLtlIpRI4RRCtp_JtqKsw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442952b68b5cf7:0xcc2a6a9bfc692b44","Mandarin restaurant","","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipM0k-vcTmVeD1aeaB21ulpLyGsuTPWsvtxBGKVy=w203-h152-k-no","Open  Closes 9PM",""
"0x8e44284dcc34d979:0xf6ef28fcc0cf6d2f","","asiawok","asiawok, Cl 34 #43-66, La Candelaria, Medelln, La Candelaria, Medelln, Antioquia, Colombia","6.2358156","-75.5693386","","","America/Bogota","","ChIJedk0zE0oRI4RL23PwPwo7_Y","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e44284dcc34d979:0xf6ef28fcc0cf6d2f","Middle Eastern restaurant","","11AM9PM","11AM9PM","11AM9PM","11AM10PM","11AM7PM","11AM9PM","11AM9PM","Medellin, Antioquia, Colombia","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhEfaWlx71j2aAapweW4FdpD_zyc4t6Ds9eFf1kwJFGpfUWNPH8lBjCIO-5V4aZ0CumJvbNFKnohrPXWTv1a_sVNhXIy5N5x58_5QUXWZSWphK2PMoL5ZwXt9PEVO4cpei_3bd714pGubE83pEzI155jzM6ES681IDuduWCGdUIR8bgG7iCYQVDe1CQR9xnwZHLosg=w203-h152-k-no","Open  Closes 7PM",""
"0x8e4429db11c83b39:0x1b5d4f0753fb4fee","+573203398561","Restaurante chino Dragon de jade, Medellin","Restaurante chino Dragon de jade, Medellin, C. 50 #7485, Laureles - Estadio, Medelln, Laureles, Medelln, Antioquia, Colombia","6.2608421","-75.59070559999999","13","4","America/Bogota","","ChIJOTvIEdspRI4R7k_7UwdPXRs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4429db11c83b39:0x1b5d4f0753fb4fee","Chinese restaurant","","5:30AM7:30PM","5:30AM7PM","5:30AM7:30PM","7AM7:30PM","Closed","5:30AM7PM","5:30AM7PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipNgcyZsBFauFfFsGvAMMvii6cnrAirpFceCAta0=w203-h152-k-no","Closed  Opens 5:30AM Mon",""
"0x8e4683eb26d503bb:0x786d92fa855df22","+576046170000","La Arroceria Colombiana Las Mercedes","La Arroceria Colombiana Las Mercedes, Cra. 50 # 43-10, Germania, Itagi, Antioquia, Colombia","6.1696602","-75.6139797","149","4.2","America/Bogota","http://www.laarroceriacolombiana.com/","ChIJuwPVJuuDRo4RIt9VqC_Zhgc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4683eb26d503bb:0x786d92fa855df22","Chinese restaurant, Restaurant, Chinese takeaway, Delivery Chinese restaurant, Delivery Restaurant, Rice restaurant","$$","10AM8:30PM","10AM8:30PM","10AM8:30PM","10AM8:30PM","10AM8:30PM","10AM8:30PM","10AM8:30PM","Itag, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipMS2nRBsWC7T2C-1cWzAErEIkrkcqpSA1lVnwgH=w203-h152-k-no","Open  Closes 8:30PM",""
"0x8e442f9a6e195437:0x2e69b969a8e5f5f7","+573125006292","Miriwa Comida Oriental","Miriwa Comida Oriental, Mercado de La Colonia, Cl. 49 #40-28 Local 114, La Candelaria, Medelln, La Candelaria, Medelln, Antioquia, Colombia","6.2452011","-75.5611709","15","3.9","America/Bogota","","ChIJN1QZbpovRI4R9_XlqGm5aS4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442f9a6e195437:0x2e69b969a8e5f5f7","Chinese restaurant, Chinese takeaway, Delivery Chinese restaurant, Delivery Restaurant, Pan-Asian restaurant, Restaurant","","1210PM","1210PM","12PM12AM","12PM12AM","127PM","1210PM","1210PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipPMp1zIbMy6wDkEOaB2MY1nJLUExxhvaIEXL1yG=w203-h106-k-no","Open  Closes 7PM",""
"0x8e442972aa7350cd:0x8fc55d395a0b213f","","Restaurante Hong Kong","Restaurante Hong Kong, Av. 80 #48-75, Calasanz, Medelln, La Amrica, Medelln, Antioquia, Colombia","6.2596592","-75.5977084","266","4.1","America/Bogota","","ChIJzVBzqnIpRI4RPyELWjldxY8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442972aa7350cd:0x8fc55d395a0b213f","Chinese restaurant, Asian restaurant","$$","11AM10PM","11AM9PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","Medellin, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipPmaPXIt1AiRGV45DZiMuI6EcxK_P9yEWlEylum=w203-h152-k-no","Open  Closes 10PM",""
"0x8e4429734585d873:0xa45cbe5e98886223","+573206741992","Restaurante Diamante Chino","Restaurante Diamante Chino, Carrera 80 Nro. 48B - 48 La 80, Calasanz, Medelln, Antioquia, Colombia","6.2605376999999995","-75.59717359999999","659","3.9","America/Bogota","","ChIJc9iFRXMpRI4RI2KImF6-XKQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4429734585d873:0xa45cbe5e98886223","Chinese restaurant, Delivery Chinese restaurant, Delivery Restaurant","$","11AM9:30PM","11AM9:30PM","11AM9:30PM","11AM9:30PM","11AM9:30PM","11AM12AM","129:30AM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipONYVyDXDpRYLWL2Jh9J08ORT_Fc3iFfUn30fUC=w203-h113-k-no","Open  Closes 9:30PM",""
"0x8e44297b7a021f0d:0xa23392704afbeb41","+573204806299","Felicidad CHINO","Felicidad CHINO, Cra. 99 #47A-19, San Javier II, Medelln, San Javier, Medelln, Antioquia, Colombia","6.257808","-75.614498","230","4.1","America/Bogota","","ChIJDR8CenspRI4RQev7SnCSM6I","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e44297b7a021f0d:0xa23392704afbeb41","Chinese restaurant","","10AM10PM","10AM10PM","10AM10PM","10AM10PM","10AM10PM","10AM10PM","10AM10PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipPaLUB8HhsX8-d1Sy_vvubOgvNdPE2Dim8qUff0=w203-h270-k-no","Open  Closes 10PM",""
"0x8e442920891e94bd:0xb59f96a539af37da","+573194478470","CASA CHINA JUNIN","CASA CHINA JUNIN, Cl. 54 #47-20, La Candelaria, Medelln, La Candelaria, Medelln, Antioquia, Colombia","6.2519982999999995","-75.56442609999999","97","4.6","America/Bogota","https://www.casachinajunin.com/","ChIJvZQeiSApRI4R2jevOaWWn7U","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442920891e94bd:0xb59f96a539af37da","Steak house, Asian fusion restaurant, Chicken restaurant, Grocery delivery service, Middle Eastern restaurant, Restaurant, Security guard service","","10AM6PM","10AM6PM","10AM6PM","10AM6PM","10AM6PM","10AM6PM","10AM6PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipNaC5CIZKj98Z3NMyplRoUZQ8G6WbhSd46bHRcm=w203-h114-k-no","Closes soon  6PM  Opens 10AM Mon","Modest Chinese eatery with take-out Unpretentious, compact destination offering Chinese specialties & a take-out option. t"
"0x8e44285959e0e153:0xc07a9e3d578584c","+573193132460","El Gran Imperio - Restaurante Chino","El Gran Imperio - Restaurante Chino, Cra 36 A #48a-70, Caicedo, Medelln, Buenos Aires, Medelln, Antioquia, Colombia","6.2432289","-75.55752559999999","56","3.8","America/Bogota","https://www.rappi.com.co/restaurantes/900072264-el-gran-imperio-chino-centro","ChIJU-HgWVkoRI4RTFh41eOpBww","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e44285959e0e153:0xc07a9e3d578584c","Restaurant","","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","11AM10PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipPw0gWk48IJrfn3qecEMwD_-YW6XuS2QbcFzg9b=w203-h270-k-no","Open  Closes 10PM",""
"0x8e4429a5a09307d9:0x88634ad5f1f1d5a8","","Bamboo express","Bamboo express, Bolivariana #34-76, Laureles - Estadio, Medelln, Laureles, Medelln, Antioquia, Colombia","6.2412509","-75.5875336","6","4.5","America/Bogota","","ChIJ2QeToKUpRI4RqNXx8dVKY4g","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4429a5a09307d9:0x88634ad5f1f1d5a8","Restaurant","","10AM8PM","10AM8PM","10AM8PM","10AM9PM","11AM6PM","10AM8PM","10AM8PM","Medellin, Antioquia, Colombia","false","https://lh3.googleusercontent.com/gps-proxy/ALd4DhGBPWi0cveDuzDzyphBrL6gQeh5NLK9XEI_bFw-GqRV3rbiAbqUbwwADR_dC4mLGjTuuULqLI_9Ubla9jWCt_uEHbM2MVFXMrCona4TAZebxf6iZbfrbYVjUaBtl7ZY67p5mWPK5uwnCsmTWmcG0mWXfxWoudDBIyKd0uZntZOz6wEvbPunMv_UTuGMRNGvJ57tyg=w203-h152-k-no","Closes soon  6PM  Opens 10AM Mon",""
"0x8e4681aa7faf2b67:0x1ae6e516be02c138","+573053496838","China town pradito","China town pradito, Cra. 60D #40A sur-15, San Antonio de Prado, Medelln, Antioquia, Colombia","6.1854501","-75.6408227","14","5","America/Bogota","","ChIJZyuvf6qBRo4ROMECvhbl5ho","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4681aa7faf2b67:0x1ae6e516be02c138","Restaurant","","11AM9PM","11AM9PM","11AM9PM","11AM9PM","10:30AM9PM","11AM9PM","11AM9PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipMrbKYofeVm0gZ4WyG0p9XDnsANlf0apRnuIjTs=w203-h152-k-no","Open  Closes 9PM",""
"0x8e4428e662bb7b63:0x617fdb608ef47c6d","","Mei Ying China","Mei Ying China, Cra. 51D #67-38, Aranjuez, Medelln, Aranjuez, Medelln, Antioquia, Colombia","6.2659161","-75.5660516","117","4","America/Bogota","","ChIJY3u7YuYoRI4RbXz0jmDbf2E","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4428e662bb7b63:0x617fdb608ef47c6d","Chinese restaurant","$","10AM10PM","10AM10PM","10AM10PM","10AM10PM","10AM10PM","10AM10PM","10AM10PM","Medellin, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipMATcZTO9gXSB6nc3ep7qeQHX1fbVOL8olLsmvH=w203-h145-k-no","Open  Closes 10PM",""
"0x8e442914a0814105:0x438ebae1959977a7","+576042342037","RESTAURANTE PEKIN","RESTAURANTE PEKIN, 150 Carrera 80 50, Medelln, Antioquia, Colombia","6.2650327","-75.5961609","141","4","America/Bogota","https://pekinrestauran.wixsite.com/restaurantepekin","ChIJBUGBoBQpRI4Rp3eZleG6jkM","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442914a0814105:0x438ebae1959977a7","Chinese restaurant","$","11AM8PM","11AM8PM","11AM8PM","11AM8PM","11AM8PM","11AM8PM","11AM8PM","Medellin, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipM8gKP-EB8YsuIfhWjUpXNM6DEn21zqYImSTWwJ=w203-h417-k-no","Open  Closes 8PM",""
"0x8e442993ed12ffff:0xc833f15682c7589f","","Sr Wok","Sr Wok, Cl. 30A #82A - 26, Medelln, Beln, Medelln, Antioquia, Colombia","6.2322403","-75.6045066","3","1","America/Bogota","","ChIJ__8S7ZMpRI4Rn1jHglbxM8g","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442993ed12ffff:0xc833f15682c7589f","Restaurant","","","","","","","","","Medellin, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipOzroEzs72hwWkF5kRKocgQottSmziiW_Nmz5vT=w203-h360-k-no","",""
"0x8e4429134515a831:0xcf019911b42c047d","+576043228992","Restaurante Luna China","Restaurante Luna China, Av. 80 # 50 57, Calasanz Parte Alta, Medelln, La Amrica, Medelln, Antioquia, Colombia","6.2641762","-75.5967572","397","4","America/Bogota","https://restaurantelunachina.negocio.site/","ChIJMagVRRMpRI4RfQQstBGZAc8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4429134515a831:0xcf019911b42c047d","Chinese restaurant, Restaurant","$$","10AM9PM","10AM9PM","10AM9PM","10AM9PM","10AM9PM","10AM9PM","10AM9PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipM8LkIPefy5Zx7eqO4XFooYFnFI0wqJEZNwYf0=w203-h194-k-no","Open  Closes 9PM",""
"0x8e4681e1ded06dc1:0xf5830d27295571da","+573006405422","Hong wok","Hong wok, Cl. 76D Sur, Sabaneta, Antioquia, Colombia","6.1520662999999995","-75.6234911","1","5","America/Bogota","","ChIJwW3Q3uGBRo4R2nFVKScNg_U","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4681e1ded06dc1:0xf5830d27295571da","Wok restaurant","","","","","","","","","Sabaneta, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipNH-KN5r6E7Xz64HCYClQcBiJglFUW1g7rZvJec=w203-h152-k-no","",""
"0x8e468118ffc794ed:0xdf7e2e418ecf38e9","","Restaurante Muralla China","Restaurante Muralla China, Cl. 79 Sur #59b-101 a 59b-1, Pueblo Viejo, La Estrella, Antioquia, Colombia","6.1572748","-75.643096","67","3.8","America/Bogota","","ChIJ7ZTH_xiBRo4R6TjPjkEuft8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e468118ffc794ed:0xdf7e2e418ecf38e9","Chinese restaurant","","11AM9PM","11AM9PM","11AM9PM","10:30AM9PM","10:30AM9PM","11AM9PM","11AM9PM","La Estrella, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipP8WbBOHxwW4pOisb3acCQfaDYRC9QZfbg0QCE6=w203-h270-k-no","Open  Closes 9PM",""
